source_imageid,destination_imageid,distance
253,881,0.69
253,196,0.69
253,186,0.69
253,1831,0.69
253,327,0.71
253,1206,0.71
253,200,0.71
253,1634,0.72
253,535,0.72
253,2025,0.75
253,861,0.76
253,1638,0.8
253,349,0.8
253,1012,0.84
253,759,0.85
253,262,0.85
253,1715,0.85
254,2242,0.0
254,1089,0.37
254,1788,0.44
254,1295,0.49
254,2360,0.51
254,1278,0.53
254,1170,0.59
254,1114,0.6
254,1087,0.6
254,2054,0.61
254,1399,0.61
254,1177,0.63
254,1246,0.63
254,1176,0.63
254,1567,0.66
254,2215,0.68
254,1098,0.68
254,274,0.68
254,828,0.69
254,1249,0.69
254,1077,0.7
254,1273,0.7
254,602,0.7
254,1199,0.7
255,470,0.73
255,969,0.76
255,2241,0.77
255,1777,0.87
255,1111,0.89
255,1541,0.9
255,1915,0.94
255,1781,0.94
255,391,0.95
255,999,0.96
255,1153,0.96
255,1790,0.96
255,1949,0.96
255,876,0.98
255,2358,0.98
255,1081,0.98
255,804,0.98
255,1152,0.99
255,547,0.99
255,173,1.0
255,1147,1.0
255,2105,1.0
255,1204,1.01
255,2324,1.01
256,1633,0.91
256,1922,0.95
256,1849,0.96
256,1966,0.98
256,1668,1.0
256,1430,1.01
256,2289,1.04
256,313,1.04
256,407,1.05
256,2224,1.06
256,1705,1.06
256,380,1.08
256,602,1.08
256,433,1.08
256,764,1.08
256,1284,1.08
256,1703,1.09
256,2355,1.09
256,1452,1.09
256,1285,1.1
256,274,1.1
256,2050,1.1
256,1749,1.11
256,638,1.11
258,620,1.25
258,1259,1.25
258,147,1.33
258,728,1.35
258,273,1.39
258,191,1.41
258,1550,1.45
258,738,1.45
258,782,1.48
258,455,1.49
258,1324,1.49
258,545,1.49
258,700,1.5
258,586,1.5
258,241,1.5
258,2230,1.5
258,1505,1.51
258,1207,1.51
258,1999,1.51
258,1110,1.51
258,1980,1.51
258,2027,1.52
258,709,1.52
258,2302,1.52
261,1685,0.87
261,1766,0.87
261,329,0.9
261,1215,0.94
261,441,0.98
261,1665,0.99
261,925,0.99
261,328,1.0
261,521,1.0
261,1681,1.01
261,2065,1.02
261,2087,1.02
261,846,1.03
261,1932,1.03
261,241,1.03
261,152,1.04
261,2138,1.04
261,1200,1.04
261,272,1.05
261,90,1.05
261,1644,1.06
261,1725,1.06
261,1446,1.06
261,773,1.07
262,1715,0.0
262,1302,0.44
262,1277,0.47
262,364,0.52
262,1307,0.56
262,329,0.57
262,535,0.58
262,2138,0.58
262,1634,0.61
262,1413,0.62
262,1206,0.65
262,1071,0.67
262,759,0.67
262,2025,0.68
262,2284,0.71
262,881,0.73
262,1428,0.75
262,1726,0.76
262,2350,0.77
262,824,0.78
262,148,0.8
262,984,0.8
262,352,0.8
262,688,0.81
263,2300,0.48
263,2292,0.49
263,186,0.65
263,1232,0.65
263,2071,0.65
263,1624,0.66
263,1839,0.66
263,1388,0.67
263,1312,0.67
263,200,0.68
263,1233,0.7
263,369,0.71
263,1396,0.71
263,1301,0.72
263,917,0.72
263,349,0.72
263,2312,0.73
263,196,0.73
263,861,0.73
263,466,0.74
263,492,0.74
263,2050,0.75
263,298,0.75
263,337,0.75
264,1725,0.48
264,441,0.66
264,272,0.82
264,416,0.82
264,2074,0.86
264,506,0.86
264,1634,0.87
264,2313,0.88
264,327,0.89
264,1215,0.9
264,1649,0.91
264,2181,0.92
264,466,0.93
264,1732,0.94
264,182,0.94
264,1585,0.94
264,1400,0.94
264,13,0.94
264,846,0.95
264,1681,0.95
264,1453,0.96
264,386,0.96
264,1172,0.96
264,140,0.97
265,547,0.67
265,1217,0.95
265,2366,0.95
265,985,0.98
265,754,1.01
265,2271,1.01
265,2016,1.03
265,2069,1.03
265,1178,1.03
265,2134,1.04
265,1781,1.06
265,1119,1.06
265,2091,1.07
265,689,1.07
265,2210,1.07
265,828,1.08
265,1581,1.09
265,2213,1.09
265,292,1.1
265,2176,1.1
265,2255,1.11
265,363,1.11
265,2043,1.11
265,937,1.11
267,908,0.15
267,817,0.8
267,961,0.97
267,1810,0.98
267,1628,1.13
267,948,1.22
267,165,1.22
267,1197,1.23
267,273,1.23
267,175,1.25
267,1414,1.29
267,198,1.29
267,252,1.3
267,1686,1.31
267,1811,1.32
267,2078,1.32
267,1617,1.32
267,2203,1.32
267,127,1.33
267,1455,1.33
267,752,1.34
267,723,1.35
267,746,1.35
269,2257,0.76
269,1409,0.76
269,1777,0.78
269,320,0.83
269,1166,0.86
269,1148,0.86
269,1947,0.86
269,1659,0.89
269,2241,0.89
269,1982,0.93
269,2358,0.93
269,14,0.93
269,969,0.97
269,2163,0.99
269,2315,0.99
269,173,0.99
269,2359,1.0
269,2331,1.01
269,470,1.01
269,1442,1.02
269,835,1.03
269,1192,1.04
269,2210,1.04
269,1755,1.04
270,1649,0.71
270,1638,0.75
270,1444,0.86
270,1172,0.9
270,469,0.9
270,2074,0.92
270,327,0.92
270,1538,0.92
270,441,0.98
270,951,0.98
270,1932,0.99
270,505,1.0
270,2181,1.01
270,451,1.01
270,1831,1.01
270,655,1.02
270,1634,1.02
270,386,1.02
270,264,1.03
270,700,1.03
270,416,1.06
270,1732,1.06
270,1237,1.06
270,241,1.06
271,13,0.54
271,182,0.6
271,318,0.69
271,140,0.7
271,20,0.7
271,712,0.72
271,757,0.79
271,1444,0.87
271,925,0.89
271,1649,0.93
271,1304,0.94
271,485,0.95
271,1612,0.98
271,521,0.98
271,327,0.99
271,264,0.99
271,1568,1.0
271,272,1.01
271,332,1.01
271,846,1.02
271,1827,1.02
271,314,1.03
271,1446,1.03
271,441,1.04
272,441,0.3
272,2313,0.54
272,655,0.54
272,1732,0.56
272,1634,0.58
272,951,0.67
272,416,0.7
272,1444,0.71
272,846,0.72
272,2074,0.76
272,386,0.78
272,1649,0.78
272,1725,0.79
272,264,0.82
272,327,0.84
272,680,0.84
272,200,0.85
272,925,0.85
272,1172,0.85
272,1951,0.86
272,2181,0.87
272,1972,0.87
272,90,0.87
272,1612,0.88
273,1731,0.9
273,1825,0.94
273,1552,0.96
273,165,1.1
273,198,1.14
273,1073,1.18
273,1149,1.18
273,483,1.19
273,1650,1.2
273,127,1.22
273,267,1.23
273,1686,1.24
273,2203,1.25
273,752,1.25
273,648,1.25
273,1811,1.26
273,2078,1.26
273,2264,1.26
273,1128,1.27
273,1636,1.28
273,344,1.3
273,723,1.3
273,746,1.3
274,2224,0.53
274,1832,0.54
274,1633,0.55
274,1170,0.56
274,638,0.56
274,1233,0.57
274,313,0.57
274,604,0.59
274,1567,0.6
274,1849,0.61
274,1750,0.63
274,148,0.64
274,2252,0.64
274,602,0.64
274,236,0.64
274,242,0.65
274,396,0.65
274,1988,0.65
274,2220,0.65
274,2226,0.65
274,869,0.65
274,1996,0.66
274,1856,0.66
274,560,0.66
276,1909,0.64
276,1714,0.67
276,1233,0.68
276,2254,0.7
276,1160,0.71
276,1401,0.71
276,869,0.73
276,274,0.74
276,2033,0.74
276,2300,0.74
276,242,0.75
276,396,0.75
276,1988,0.75
276,2220,0.75
276,2226,0.75
276,2339,0.76
276,1856,0.76
276,254,0.78
276,2242,0.78
276,1420,0.78
276,638,0.78
276,249,0.79
276,1832,0.8
276,1946,0.8
279,352,0.6
279,1175,0.61
279,2033,0.66
279,298,0.68
279,337,0.68
279,1512,0.68
279,1701,0.72
279,1233,0.73
279,697,0.73
279,875,0.73
279,2262,0.74
279,984,0.75
279,2125,0.76
279,1996,0.76
279,186,0.77
279,1726,0.77
279,148,0.78
279,2025,0.78
279,313,0.78
279,1757,0.78
279,2211,0.78
279,2320,0.78
279,213,0.79
279,1301,0.8
280,736,0.61
280,232,0.65
280,2346,0.85
280,1232,0.91
280,1396,0.93
280,2322,0.93
280,1597,0.94
280,465,0.96
280,2309,0.96
280,220,0.97
280,904,0.97
280,1626,0.98
280,2372,1.0
280,2337,1.01
280,1750,1.01
280,1601,1.01
280,824,1.03
280,2262,1.04
280,1791,1.05
280,2339,1.07
280,1643,1.07
280,2292,1.08
280,917,1.08
280,1943,1.08
281,1086,0.92
281,1183,1.02
281,191,1.03
281,344,1.06
281,299,1.11
281,1120,1.13
281,1756,1.13
281,102,1.14
281,833,1.15
281,728,1.15
281,464,1.16
281,2229,1.16
281,165,1.16
281,1324,1.17
281,462,1.17
281,1634,1.18
281,1618,1.18
281,1474,1.19
281,2027,1.19
281,1805,1.19
281,2129,1.2
281,849,1.2
281,1213,1.21
281,1706,1.21
287,1423,0.67
287,1143,0.81
287,1519,0.89
287,1808,0.99
287,1395,1.05
287,830,1.05
287,2022,1.07
287,1054,1.09
287,2348,1.1
287,2368,1.1
287,1116,1.11
287,835,1.12
287,2315,1.12
287,2050,1.12
287,290,1.17
287,689,1.18
287,407,1.18
287,313,1.18
287,1748,1.18
287,2334,1.19
287,1301,1.19
287,1245,1.19
287,874,1.19
290,326,0.67
290,739,0.67
290,1215,0.72
290,697,0.74
290,1453,0.79
290,1672,0.82
290,174,0.83
290,1100,0.84
290,773,0.84
290,2192,0.85
290,670,0.87
290,463,0.87
290,152,0.88
290,2250,0.9
290,1539,0.93
290,533,0.93
290,1969,0.93
290,2052,0.93
290,1538,0.93
290,147,0.93
290,1439,0.94
290,418,0.94
290,2350,0.94
290,1848,0.95
292,2108,0.44
292,126,0.57
292,718,0.57
292,1420,0.6
292,560,0.65
292,2254,0.66
292,274,0.68
292,1751,0.69
292,1581,0.69
292,1452,0.69
292,1148,0.69
292,1947,0.69
292,1633,0.7
292,1567,0.7
292,2210,0.72
292,1503,0.74
292,2224,0.74
292,937,0.75
292,1199,0.76
292,407,0.76
292,1845,0.77
292,693,0.77
292,1615,0.77
292,1442,0.78
297,2255,0.84
297,1420,0.88
297,2210,0.9
297,1309,0.9
297,407,0.93
297,2241,0.94
297,1452,0.94
297,1175,0.95
297,1486,0.95
297,1285,0.95
297,1845,0.96
297,1152,0.97
297,2111,0.98
297,2252,0.98
297,2007,0.98
297,994,1.0
297,2103,1.0
297,1045,1.0
297,1233,1.0
297,274,1.01
297,313,1.01
297,706,1.01
297,1748,1.01
297,2334,1.01
298,337,0.0
298,1312,0.55
298,213,0.56
298,1301,0.65
298,2350,0.66
298,352,0.67
298,279,0.68
298,139,0.69
298,697,0.7
298,1206,0.71
298,875,0.71
298,714,0.71
298,1672,0.71
298,631,0.72
298,148,0.73
298,1570,0.73
298,535,0.74
298,151,0.74
298,2192,0.75
298,263,0.75
298,759,0.75
298,1512,0.76
298,459,0.76
298,2025,0.77
299,1805,0.43
299,463,0.56
299,1236,0.58
299,418,0.63
299,248,0.65
299,1120,0.66
299,846,0.75
299,1453,0.76
299,139,0.78
299,326,0.79
299,650,0.79
299,692,0.8
299,1439,0.8
299,842,0.81
299,26,0.82
299,2074,0.82
299,2250,0.84
299,1215,0.85
299,1848,0.85
299,1629,0.85
299,697,0.85
299,849,0.86
299,773,0.86
299,2350,0.86
300,184,0.0
300,2066,0.56
300,2223,0.69
300,835,0.7
300,1251,0.74
300,2359,0.76
300,2315,0.77
300,1659,0.77
300,664,0.79
300,1790,0.8
300,1148,0.8
300,1947,0.8
300,2241,0.81
300,950,0.84
300,969,0.85
300,1214,0.85
300,1442,0.85
300,1084,0.87
300,1170,0.88
300,623,0.89
300,1749,0.9
300,2060,0.91
300,313,0.92
300,2152,0.92
302,1849,0.55
302,1113,0.55
302,1127,0.55
302,1044,0.56
302,1924,0.59
302,1832,0.63
302,2317,0.65
302,1284,0.66
302,638,0.73
302,2018,0.73
302,2007,0.74
302,2141,0.74
302,679,0.74
302,1204,0.75
302,2289,0.79
302,1714,0.79
302,2054,0.79
302,2159,0.82
302,937,0.82
302,391,0.82
302,1507,0.82
302,2215,0.82
302,2176,0.83
302,2103,0.83
304,623,0.46
304,1084,0.5
304,1837,0.51
304,1632,0.6
304,161,0.6
304,614,0.61
304,1175,0.63
304,148,0.63
304,1057,0.64
304,1512,0.66
304,875,0.67
304,604,0.71
304,950,0.75
304,1703,0.78
304,2250,0.79
304,2033,0.79
304,352,0.8
304,638,0.8
304,1145,0.8
304,1803,0.8
304,697,0.81
304,2223,0.81
304,643,0.81
304,494,0.83
309,1152,0.81
309,572,0.86
309,706,0.87
309,1214,0.9
309,1420,0.91
309,956,0.92
309,1751,0.93
309,1567,0.93
309,1087,0.93
309,2066,0.95
309,2103,0.95
309,1452,0.97
309,1714,0.97
309,602,0.97
309,2359,0.98
309,1777,0.98
309,693,0.98
309,547,0.99
309,1170,0.99
309,1285,0.99
309,2255,0.99
309,1278,0.99
309,1717,1.0
309,828,1.0
313,1233,0.45
313,1749,0.52
313,148,0.53
313,677,0.54
313,2033,0.57
313,274,0.57
313,1996,0.57
313,1750,0.58
313,407,0.6
313,1567,0.61
313,236,0.62
313,352,0.62
313,2267,0.63
313,1175,0.63
313,2262,0.63
313,875,0.64
313,604,0.64
313,1524,0.64
313,1757,0.65
313,1309,0.66
313,614,0.66
313,1820,0.66
313,1643,0.67
313,2337,0.68
314,1446,0.7
314,140,0.97
314,712,1.01
314,332,1.02
314,271,1.03
314,757,1.06
314,1827,1.07
314,182,1.08
314,1296,1.08
314,13,1.09
314,20,1.1
314,318,1.16
314,2172,1.19
314,2065,1.22
314,2087,1.22
314,241,1.27
314,521,1.28
314,1000,1.3
314,758,1.3
314,859,1.31
314,1304,1.33
314,1172,1.33
314,739,1.34
314,264,1.35
317,613,0.51
317,1605,0.58
317,400,0.74
317,1188,0.74
317,1576,0.76
317,614,0.77
317,1803,0.77
317,2125,0.79
317,2224,0.8
317,242,0.8
317,396,0.8
317,1988,0.8
317,2220,0.8
317,2226,0.8
317,1294,0.8
317,1418,0.81
317,1499,0.83
317,1711,0.83
317,1697,0.83
317,2008,0.83
317,2022,0.84
317,1909,0.84
317,1946,0.86
317,492,0.88
318,13,0.56
318,20,0.62
318,182,0.64
318,1827,0.69
318,271,0.69
318,712,0.72
318,140,0.81
318,757,0.83
318,706,0.89
318,264,0.99
318,1304,1.02
318,367,1.03
318,521,1.03
318,332,1.06
318,1612,1.06
318,327,1.09
318,1659,1.1
318,1808,1.11
318,1637,1.11
318,846,1.12
318,485,1.12
318,1638,1.13
318,2022,1.14
318,604,1.14
320,2210,0.78
320,1148,0.79
320,1947,0.79
320,1659,0.8
320,2257,0.8
320,950,0.81
320,1845,0.82
320,269,0.83
320,956,0.84
320,1261,0.85
320,1420,0.85
320,1442,0.89
320,1777,0.91
320,553,0.91
320,1024,0.91
320,1964,0.91
320,560,0.92
320,14,0.93
320,869,0.93
320,1051,0.94
320,2060,0.94
320,1166,0.94
320,2241,0.94
322,1679,0.58
322,1638,0.7
322,368,0.72
322,2206,0.73
322,875,0.77
322,1831,0.77
322,2025,0.78
322,1004,0.79
322,1517,0.79
322,213,0.8
322,477,0.8
322,200,0.81
322,443,0.82
322,1701,0.82
322,2052,0.83
322,1538,0.84
322,589,0.84
322,367,0.84
322,327,0.84
322,2137,0.85
322,1512,0.85
322,714,0.86
322,2074,0.86
322,663,0.86
324,1856,0.47
324,1833,0.73
324,690,0.73
324,151,0.74
324,1205,0.75
324,2293,0.75
324,242,0.76
324,396,0.76
324,1988,0.76
324,2220,0.76
324,2226,0.76
324,2327,0.76
324,274,0.76
324,610,0.77
324,1862,0.79
324,1418,0.8
324,148,0.8
324,1051,0.8
324,869,0.81
324,764,0.81
324,508,0.81
324,2108,0.81
324,1420,0.81
326,1453,0.56
326,418,0.56
326,463,0.57
326,1100,0.6
326,1512,0.61
326,1815,0.61
326,2052,0.62
326,1215,0.64
326,2192,0.64
326,1439,0.65
326,1848,0.66
326,290,0.67
326,533,0.68
326,1969,0.68
326,2350,0.7
326,773,0.7
326,697,0.7
326,759,0.71
326,2250,0.72
326,535,0.73
326,1672,0.73
326,921,0.74
326,2074,0.74
326,139,0.74
327,200,0.36
327,1638,0.37
327,416,0.42
327,1831,0.52
327,469,0.55
327,1172,0.57
327,196,0.57
327,1727,0.58
327,466,0.6
327,861,0.61
327,349,0.61
327,1491,0.63
327,1535,0.63
327,386,0.67
327,186,0.68
327,1517,0.68
327,2074,0.68
327,441,0.69
327,2206,0.7
327,951,0.7
327,1732,0.7
327,253,0.71
327,535,0.71
327,1196,0.72
328,1611,0.59
328,241,0.77
328,1215,0.8
328,2074,0.81
328,1945,0.82
328,326,0.87
328,773,0.87
328,2250,0.87
328,697,0.9
328,45,0.9
328,1206,0.9
328,367,0.92
328,535,0.93
328,759,0.93
328,327,0.94
328,639,0.94
328,152,0.95
328,846,0.95
328,299,0.95
328,1672,0.95
328,1266,0.95
328,418,0.96
328,174,0.96
328,90,0.96
329,1277,0.54
329,1302,0.54
329,1413,0.54
329,262,0.57
329,1715,0.57
329,364,0.69
329,2138,0.7
329,1202,0.73
329,925,0.74
329,152,0.74
329,148,0.75
329,796,0.76
329,1307,0.79
329,758,0.82
329,1685,0.83
329,1766,0.83
329,773,0.85
329,1556,0.86
329,1068,0.86
329,1215,0.87
329,846,0.87
329,2065,0.89
329,2087,0.89
329,535,0.89
330,220,0.96
330,904,0.96
330,1388,0.98
330,263,0.98
330,1291,0.99
330,975,1.03
330,1943,1.07
330,1524,1.07
330,2346,1.07
330,491,1.08
330,2300,1.08
330,2012,1.09
330,2096,1.1
330,2322,1.1
330,1408,1.1
330,2292,1.1
330,1417,1.12
330,1601,1.13
330,1597,1.15
330,1953,1.15
330,1317,1.15
330,1318,1.15
330,2079,1.15
330,736,1.16
331,324,0.87
331,1979,0.91
331,869,0.96
331,610,0.97
331,274,0.98
331,1452,0.99
331,1114,0.99
331,1176,0.99
331,1963,1.01
331,2294,1.02
331,1051,1.02
331,1944,1.03
331,1591,1.03
331,1093,1.03
331,2318,1.03
331,1658,1.04
331,1295,1.04
331,2141,1.04
331,1077,1.04
331,614,1.04
331,2241,1.04
331,1470,1.05
331,2366,1.05
332,2196,0.45
332,241,0.75
332,2285,0.76
332,757,0.78
332,13,0.84
332,1110,0.84
332,140,0.86
332,182,0.86
332,1827,0.91
332,2172,0.93
332,545,0.94
332,739,0.96
332,549,0.97
332,271,1.01
332,314,1.02
332,790,1.03
332,712,1.03
332,326,1.05
332,859,1.06
332,318,1.06
332,264,1.07
332,1681,1.07
332,700,1.1
332,1446,1.11
334,1265,0.0
334,2216,0.0
334,852,0.66
334,1016,0.66
334,1222,0.76
334,1970,0.76
334,1972,1.0
334,1607,1.01
334,506,1.01
334,2302,1.05
334,2184,1.05
334,1404,1.05
334,1621,1.06
334,2370,1.07
334,1446,1.07
334,770,1.07
334,1091,1.09
334,720,1.09
334,768,1.09
334,644,1.15
334,1611,1.16
334,1649,1.17
334,630,1.17
334,1552,1.19
337,298,0.0
337,1312,0.55
337,213,0.56
337,1301,0.65
337,2350,0.66
337,352,0.67
337,279,0.68
337,139,0.69
337,697,0.7
337,1206,0.71
337,875,0.71
337,714,0.71
337,1672,0.71
337,631,0.72
337,148,0.73
337,1570,0.73
337,535,0.74
337,151,0.74
337,2192,0.75
337,263,0.75
337,759,0.75
337,1512,0.76
337,459,0.76
337,2025,0.77
339,2338,0.78
339,869,0.8
339,693,0.85
339,1104,0.85
339,2210,0.88
339,2215,0.9
339,1170,0.9
339,1420,0.91
339,274,0.92
339,1567,0.92
339,1633,0.92
339,1199,0.93
339,1418,0.95
339,380,0.95
339,254,0.95
339,2242,0.95
339,126,0.95
339,242,0.95
339,396,0.95
339,1988,0.95
339,2220,0.95
339,2226,0.95
339,1849,0.95
339,1832,0.95
342,82,0.93
342,2352,1.05
342,1398,1.07
342,1725,1.07
342,1415,1.08
342,1400,1.11
342,899,1.14
342,299,1.14
342,248,1.15
342,191,1.16
342,98,1.16
342,469,1.17
342,1911,1.18
342,1644,1.18
342,738,1.19
342,2017,1.22
342,90,1.23
342,70,1.25
342,1805,1.25
342,505,1.26
342,1667,1.27
342,108,1.27
342,2192,1.27
342,639,1.27
344,586,0.94
344,198,0.99
344,648,1.02
344,2229,1.02
344,1825,1.04
344,1731,1.05
344,281,1.06
344,1552,1.07
344,1745,1.08
344,2230,1.1
344,1498,1.14
344,2027,1.14
344,2082,1.15
344,1811,1.17
344,2078,1.17
344,506,1.17
344,1128,1.19
344,347,1.19
344,181,1.19
344,483,1.19
344,1686,1.2
344,720,1.21
344,768,1.21
344,2189,1.21
345,1175,0.85
345,2152,0.95
345,1077,0.98
345,1057,1.01
345,1701,1.01
345,161,1.02
345,1006,1.02
345,254,1.03
345,2242,1.03
345,1615,1.03
345,677,1.04
345,148,1.04
345,1749,1.04
345,1284,1.05
345,1507,1.05
345,610,1.05
345,614,1.06
345,1849,1.06
345,352,1.06
345,1632,1.06
345,313,1.08
345,1051,1.08
345,1862,1.09
347,440,1.04
347,531,1.05
347,2065,1.14
347,2087,1.14
347,1073,1.15
347,1149,1.15
347,937,1.17
347,344,1.19
347,1404,1.19
347,1222,1.19
347,1970,1.19
347,1530,1.19
347,1573,1.19
347,334,1.2
347,1265,1.2
347,2216,1.2
347,391,1.21
347,449,1.21
347,1790,1.21
347,999,1.22
347,754,1.22
347,2271,1.22
347,1140,1.22
347,2241,1.23
349,861,0.43
349,200,0.44
349,1535,0.49
349,1196,0.51
349,1727,0.54
349,1831,0.55
349,824,0.56
349,196,0.57
349,917,0.58
349,416,0.6
349,535,0.61
349,327,0.61
349,2025,0.62
349,1491,0.62
349,443,0.63
349,364,0.63
349,1638,0.63
349,759,0.63
349,1005,0.64
349,1643,0.64
349,1791,0.64
349,1233,0.65
349,104,0.65
349,2175,0.65
352,2025,0.42
352,688,0.49
352,1301,0.51
352,875,0.51
352,1701,0.51
352,148,0.55
352,984,0.55
352,1757,0.55
352,1749,0.56
352,1233,0.57
352,535,0.57
352,1996,0.58
352,2033,0.58
352,1175,0.59
352,279,0.6
352,1196,0.6
352,1585,0.61
352,824,0.62
352,313,0.62
352,1103,0.64
352,1512,0.64
352,1726,0.64
352,759,0.64
352,697,0.65
363,1781,0.77
363,1178,0.93
363,1217,0.93
363,679,0.95
363,2016,0.95
363,1111,0.97
363,956,0.97
363,2366,0.98
363,572,0.98
363,1660,0.99
363,470,0.99
363,706,0.99
363,2213,1.0
363,1058,1.0
363,2026,1.01
363,547,1.02
363,255,1.02
363,2358,1.03
363,1148,1.03
363,1947,1.03
363,1802,1.03
363,2241,1.03
363,1418,1.03
363,560,1.04
364,1307,0.28
364,1302,0.36
364,2138,0.42
364,262,0.52
364,1715,0.52
364,1277,0.54
364,1233,0.57
364,875,0.59
364,1196,0.6
364,1996,0.61
364,535,0.62
364,1413,0.63
364,2025,0.63
364,349,0.63
364,148,0.64
364,824,0.64
364,984,0.65
364,1005,0.65
364,1301,0.65
364,773,0.66
364,1757,0.66
364,759,0.66
364,142,0.68
364,917,0.68
366,1147,0.43
366,1204,0.58
366,436,0.65
366,413,0.65
366,1752,0.71
366,1177,0.77
366,1246,0.77
366,1647,0.77
366,1925,0.8
366,1818,0.82
366,1256,0.83
366,1949,0.85
366,1199,0.87
366,1217,0.87
366,2355,0.87
366,2213,0.88
366,2360,0.88
366,922,0.89
366,1516,0.89
366,1077,0.91
366,2103,0.92
366,606,0.93
366,1087,0.93
366,1433,0.93
367,714,0.38
367,26,0.42
367,631,0.43
367,692,0.51
367,661,0.53
367,681,0.59
367,1317,0.62
367,1318,0.62
367,151,0.62
367,213,0.63
367,112,0.64
367,1068,0.65
367,148,0.65
367,125,0.66
367,349,0.66
367,2192,0.67
367,1196,0.68
367,200,0.68
367,2327,0.69
367,149,0.69
367,2350,0.71
367,759,0.71
367,861,0.72
367,1434,0.72
368,1186,0.62
368,1488,0.63
368,1126,0.63
368,1196,0.63
368,1512,0.7
368,692,0.71
368,412,0.72
368,322,0.72
368,1112,0.72
368,2337,0.73
368,139,0.74
368,90,0.75
368,2351,0.75
368,661,0.76
368,1638,0.77
368,697,0.77
368,1757,0.78
368,1667,0.79
368,2133,0.8
368,1134,0.8
368,1103,0.81
368,1068,0.81
368,418,0.81
368,1996,0.82
369,1839,0.52
369,2071,0.56
369,1184,0.58
369,196,0.59
369,1874,0.6
369,1643,0.62
369,186,0.64
369,1233,0.65
369,2292,0.66
369,2050,0.66
369,2025,0.67
369,1996,0.69
369,1917,0.69
369,2123,0.69
369,380,0.7
369,1727,0.7
369,200,0.7
369,263,0.71
369,1791,0.73
369,1301,0.73
369,416,0.74
369,1749,0.75
369,349,0.75
369,2300,0.75
380,1295,0.61
380,1709,0.67
380,369,0.7
380,2079,0.7
380,845,0.72
380,1165,0.72
380,2215,0.72
380,1285,0.73
380,2050,0.74
380,1668,0.75
380,1278,0.75
380,2360,0.75
380,491,0.76
380,638,0.76
380,1917,0.77
380,2123,0.77
380,874,0.77
380,1284,0.77
380,1922,0.79
380,254,0.79
380,2242,0.79
380,922,0.79
380,1087,0.8
380,894,0.81
382,473,0.77
382,627,0.77
382,819,0.81
382,1671,0.99
382,714,1.0
382,26,1.01
382,998,1.1
382,1223,1.1
382,1955,1.12
382,367,1.14
382,2321,1.14
382,174,1.16
382,631,1.17
382,1187,1.2
382,1434,1.23
382,849,1.23
382,112,1.24
382,1718,1.24
382,1071,1.26
382,692,1.27
382,1068,1.27
382,650,1.28
382,681,1.28
382,790,1.28
385,233,0.27
385,481,0.48
385,1098,1.18
385,1399,1.2
385,2289,1.2
385,2315,1.22
385,157,1.23
385,835,1.23
385,1144,1.24
385,637,1.25
385,1295,1.26
385,449,1.26
385,656,1.26
385,203,1.3
385,208,1.3
385,2360,1.32
385,1251,1.33
385,254,1.33
385,2242,1.33
385,1087,1.34
385,1138,1.35
385,1960,1.35
385,2223,1.36
385,1639,1.37
386,1732,0.52
386,441,0.54
386,1634,0.62
386,655,0.65
386,327,0.67
386,1649,0.68
386,1172,0.71
386,2313,0.73
386,1444,0.77
386,272,0.78
386,416,0.82
386,951,0.83
386,1471,0.83
386,680,0.9
386,200,0.9
386,846,0.91
386,2074,0.92
386,1638,0.94
386,1644,0.95
386,264,0.96
386,639,0.96
386,1000,0.96
386,1725,0.96
386,2206,0.96
390,1273,0.45
390,1087,0.56
390,1295,0.61
390,606,0.61
390,1278,0.61
390,2054,0.62
390,1177,0.69
390,1246,0.69
390,1285,0.7
390,1717,0.71
390,2213,0.71
390,254,0.74
390,2242,0.74
390,2103,0.74
390,1925,0.76
390,1170,0.77
390,1924,0.78
390,1712,0.78
390,922,0.79
390,2215,0.79
390,1849,0.8
390,1781,0.8
390,2159,0.81
390,1045,0.81
391,764,0.57
391,1966,0.6
391,999,0.61
391,679,0.63
391,1220,0.68
391,197,0.7
391,1081,0.72
391,937,0.73
391,433,0.74
391,2178,0.74
391,2018,0.75
391,2324,0.75
391,1420,0.76
391,2103,0.77
391,1044,0.77
391,2141,0.79
391,1507,0.79
391,1442,0.8
391,1714,0.8
391,2241,0.8
391,2007,0.81
391,2176,0.81
391,1581,0.81
391,638,0.82
392,573,0.46
392,541,0.77
392,872,0.8
392,698,0.95
392,1911,1.09
392,654,1.15
392,483,1.18
392,344,1.21
392,1398,1.26
392,1296,1.32
392,505,1.34
392,2137,1.34
392,720,1.36
392,768,1.36
392,1844,1.38
392,1934,1.38
392,852,1.39
392,1016,1.39
392,1756,1.41
392,334,1.41
392,1265,1.41
392,2216,1.41
392,1227,1.42
392,342,1.42
396,242,0.0
396,1988,0.0
396,2220,0.0
396,2226,0.0
396,1418,0.1
396,2224,0.32
396,643,0.65
396,274,0.65
396,2210,0.66
396,937,0.69
396,614,0.7
396,407,0.7
396,2254,0.71
396,1294,0.71
396,2176,0.71
396,1170,0.73
396,679,0.74
396,764,0.75
396,276,0.75
396,324,0.76
396,2007,0.76
396,1714,0.76
396,2108,0.77
396,1452,0.77
400,1188,0.0
400,1605,0.54
400,984,0.65
400,1909,0.68
400,2211,0.7
400,2125,0.7
400,2033,0.72
400,317,0.74
400,1701,0.74
400,1594,0.74
